image_id,image_path,disease_class,display_name,width,height,aspect_ratio,total_pixels,file_size_kb,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,contrast,red_dominance,green_dominance,blue_dominance,disease_severity,size_category,brightness_level,dominant_color,avg_color_intensity
3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG,PlantVillage\Potato___healthy\3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.32,121.55,130.1,109.56,44.34,35.12,45.42,120.4,42.72,1.72,14.54,-16.26,Healthy,Small,Moderate,Green,120.4
3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL 1745.JPG,PlantVillage\Potato___healthy\3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL 1745.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.3,156.18,165.68,141.04,43.94,26.35,48.94,154.3,42.15,2.82,17.07,-19.89,Healthy,Small,Bright,Green,154.3
413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL 4200.JPG,PlantVillage\Potato___healthy\413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL 4200.JPG,Potato___healthy,Healthy,256,256,1.0,65536,16.73,108.62,120.31,101.95,47.08,32.39,48.34,110.29,43.88,-2.51,15.02,-12.52,Healthy,Small,Moderate,Green,110.29
414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL 1918.JPG,PlantVillage\Potato___healthy\414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL 1918.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.82,128.59,132.61,115.94,50.0,36.6,51.14,125.71,46.93,4.31,10.34,-14.66,Healthy,Small,Moderate,Green,125.71
415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL 1884.JPG,PlantVillage\Potato___healthy\415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL 1884.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.12,128.24,135.37,112.0,47.44,35.39,49.36,125.2,45.55,4.56,15.25,-19.81,Healthy,Small,Moderate,Green,125.2
43fd6ace-3712-494a-9aba-de5482d22561___RS_HL 1968.JPG,PlantVillage\Potato___healthy\43fd6ace-3712-494a-9aba-de5482d22561___RS_HL 1968.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.24,117.45,130.69,106.74,52.1,36.47,53.4,118.29,48.93,-1.26,18.59,-17.33,Healthy,Small,Moderate,Green,118.29
45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG,PlantVillage\Potato___healthy\45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.46,124.66,132.51,115.03,50.29,39.15,50.79,124.07,47.59,0.89,12.66,-13.55,Healthy,Small,Moderate,Green,124.07
468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,PlantVillage\Potato___healthy\468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.21,149.9,158.07,136.82,44.85,28.9,46.91,148.26,41.94,2.46,14.71,-17.17,Healthy,Small,Moderate,Green,148.26
46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,PlantVillage\Potato___healthy\46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.83,105.83,115.98,102.87,46.05,37.53,47.34,108.23,44.21,-3.59,11.63,-8.04,Healthy,Small,Moderate,Green,108.23
4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850.JPG,PlantVillage\Potato___healthy\4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.18,122.45,126.55,111.76,56.68,40.61,57.01,120.25,52.37,3.29,9.44,-12.74,Healthy,Small,Moderate,Green,120.25
4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,PlantVillage\Potato___healthy\4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.33,126.28,133.83,119.0,52.35,45.03,52.82,126.37,50.56,-0.14,11.18,-11.05,Healthy,Small,Moderate,Green,126.37
4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL 1791.JPG,PlantVillage\Potato___healthy\4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL 1791.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.0,117.22,120.15,103.57,51.64,42.66,53.6,113.65,50.05,5.36,9.76,-15.12,Healthy,Small,Moderate,Green,113.65
51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,PlantVillage\Potato___healthy\51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.58,121.95,129.49,110.25,48.74,32.87,51.45,120.57,45.8,2.08,13.39,-15.47,Healthy,Small,Moderate,Green,120.56
52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,PlantVillage\Potato___healthy\52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.54,127.18,132.23,113.69,53.66,38.47,55.98,124.37,50.58,4.22,11.79,-16.02,Healthy,Small,Moderate,Green,124.37
533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369.JPG,PlantVillage\Potato___healthy\533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.92,126.14,134.07,118.3,51.93,42.43,53.27,126.17,49.86,-0.05,11.85,-11.8,Healthy,Small,Moderate,Green,126.17
54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172.JPG,PlantVillage\Potato___healthy\54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.99,124.47,128.01,102.27,43.85,26.03,45.82,118.25,41.19,9.33,14.64,-23.96,Healthy,Small,Moderate,Green,118.25
56ae1281-5ee5-4f2a-8678-c2e4491878c6___RS_HL 1869.JPG,PlantVillage\Potato___healthy\56ae1281-5ee5-4f2a-8678-c2e4491878c6___RS_HL 1869.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.24,130.75,133.42,114.62,49.37,34.33,51.04,126.26,46.29,6.73,10.74,-17.47,Healthy,Small,Moderate,Green,126.26
57c2663b-5d1d-4476-b067-38b2149c3b2d___RS_HL 1796.JPG,PlantVillage\Potato___healthy\57c2663b-5d1d-4476-b067-38b2149c3b2d___RS_HL 1796.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.48,118.35,124.25,105.94,46.82,34.11,48.13,116.18,44.15,3.25,12.11,-15.36,Healthy,Small,Moderate,Green,116.18
57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401.JPG,PlantVillage\Potato___healthy\57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401.JPG,Potato___healthy,Healthy,256,256,1.0,65536,21.24,104.62,110.84,94.87,52.94,45.55,54.93,103.44,51.72,1.76,11.09,-12.85,Healthy,Small,Moderate,Green,103.44
57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897.JPG,PlantVillage\Potato___healthy\57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.22,122.76,132.25,110.1,52.29,38.54,52.9,121.7,49.21,1.59,15.81,-17.4,Healthy,Small,Moderate,Green,121.7
58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758.JPG,PlantVillage\Potato___healthy\58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.51,127.77,131.24,117.12,49.88,30.68,50.78,125.38,45.15,3.59,8.79,-12.38,Healthy,Small,Moderate,Green,125.38
5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL 5412.JPG,PlantVillage\Potato___healthy\5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL 5412.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.89,124.3,128.63,113.95,51.42,43.95,53.65,122.29,50.23,3.01,9.5,-12.52,Healthy,Small,Moderate,Green,122.29
5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797.JPG,PlantVillage\Potato___healthy\5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.78,142.08,146.97,129.61,50.12,34.19,53.17,139.55,47.15,3.79,11.12,-14.92,Healthy,Small,Moderate,Green,139.55
5d505af8-3f73-4781-980c-a4a696a04550___RS_HL 1934.JPG,PlantVillage\Potato___healthy\5d505af8-3f73-4781-980c-a4a696a04550___RS_HL 1934.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.09,126.45,128.48,112.79,52.31,37.25,53.36,122.57,48.71,5.81,8.87,-14.68,Healthy,Small,Moderate,Green,122.57
5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801.JPG,PlantVillage\Potato___healthy\5df30492-0b54-474d-8883-bba9474ca88f___RS_HL 1801.JPG,Potato___healthy,Healthy,256,256,1.0,65536,15.88,129.22,139.25,119.32,43.78,24.73,44.94,129.26,39.78,-0.07,14.98,-14.92,Healthy,Small,Moderate,Green,129.26
5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,PlantVillage\Potato___healthy\5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,Potato___healthy,Healthy,256,256,1.0,65536,21.91,141.88,148.45,126.08,54.38,36.26,60.2,138.8,52.16,4.61,14.47,-19.08,Healthy,Small,Moderate,Green,138.8
5ea316eb-10a2-42c0-b781-40d90356ccaa___RS_HL 1935.JPG,PlantVillage\Potato___healthy\5ea316eb-10a2-42c0-b781-40d90356ccaa___RS_HL 1935.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.67,124.29,131.01,112.47,47.39,35.89,48.19,122.59,44.84,2.55,12.63,-15.18,Healthy,Small,Moderate,Green,122.59
5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,PlantVillage\Potato___healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.53,125.9,136.43,113.78,50.82,35.11,52.85,125.37,47.84,0.79,16.59,-17.38,Healthy,Small,Moderate,Green,125.37
60e9a878-13e0-4345-964c-fd807cd20bbb___RS_HL 1876.JPG,PlantVillage\Potato___healthy\60e9a878-13e0-4345-964c-fd807cd20bbb___RS_HL 1876.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.96,112.22,121.23,101.18,47.84,37.79,48.92,111.55,45.87,1.02,14.53,-15.55,Healthy,Small,Moderate,Green,111.54
61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG,PlantVillage\Potato___healthy\61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.73,127.32,137.55,111.24,46.72,32.53,48.39,125.37,44.47,2.92,18.27,-21.2,Healthy,Small,Moderate,Green,125.37
61b8a692-91d8-40f5-a4a4-4d910875a638___RS_HL 1966.JPG,PlantVillage\Potato___healthy\61b8a692-91d8-40f5-a4a4-4d910875a638___RS_HL 1966.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.97,122.84,125.58,105.45,53.32,37.66,57.1,117.96,50.86,7.33,11.43,-18.76,Healthy,Small,Moderate,Green,117.96
683b04ad-7941-4819-9965-ba32c725eb22___RS_HL 1861.JPG,PlantVillage\Potato___healthy\683b04ad-7941-4819-9965-ba32c725eb22___RS_HL 1861.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.26,133.66,145.8,125.71,48.83,32.73,50.33,135.06,45.44,-2.1,16.12,-14.02,Healthy,Small,Moderate,Green,135.06
6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL 1898.JPG,PlantVillage\Potato___healthy\6f4b9acd-f34d-4771-a6bc-2001de2dd1d3___RS_HL 1898.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.7,145.07,153.76,132.59,43.35,26.29,46.71,143.8,40.74,1.9,14.93,-16.82,Healthy,Small,Moderate,Green,143.81
71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG,PlantVillage\Potato___healthy\71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.92,133.07,147.16,127.46,47.34,36.14,45.99,135.9,44.23,-4.24,16.9,-12.66,Healthy,Small,Moderate,Green,135.9
750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885.JPG,PlantVillage\Potato___healthy\750584fd-72e0-45c8-b37c-97208bd559cc___RS_HL 1885.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.32,116.18,125.03,101.6,58.86,40.14,62.72,114.27,55.65,2.86,16.15,-19.01,Healthy,Small,Moderate,Green,114.27
762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417.JPG,PlantVillage\Potato___healthy\762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417.JPG,Potato___healthy,Healthy,256,256,1.0,65536,15.13,130.37,138.13,119.03,45.22,31.9,47.38,129.18,42.79,1.79,13.42,-15.22,Healthy,Small,Moderate,Green,129.18
774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759.JPG,PlantVillage\Potato___healthy\774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.14,130.84,134.57,118.52,52.92,37.01,53.63,127.98,48.95,4.29,9.89,-14.18,Healthy,Small,Moderate,Green,127.98
77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL 1748.JPG,PlantVillage\Potato___healthy\77c75478-e1f0-4aaa-9cbc-af1fed928a74___RS_HL 1748.JPG,Potato___healthy,Healthy,256,256,1.0,65536,14.35,130.46,141.98,118.17,49.65,32.1,55.05,130.2,47.65,0.39,17.66,-18.05,Healthy,Small,Moderate,Green,130.2
7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185.JPG,PlantVillage\Potato___healthy\7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.38,108.75,119.41,90.55,48.15,30.59,47.57,106.24,44.51,3.77,19.76,-23.53,Healthy,Small,Moderate,Green,106.24
799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881.JPG,PlantVillage\Potato___healthy\799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.84,124.61,134.11,114.16,50.3,36.98,52.37,124.3,47.75,0.48,14.73,-15.2,Healthy,Small,Moderate,Green,124.29
7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813.JPG,PlantVillage\Potato___healthy\7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.77,139.88,149.43,125.22,54.27,34.93,58.54,138.18,51.28,2.55,16.89,-19.44,Healthy,Small,Moderate,Green,138.18
7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863.JPG,PlantVillage\Potato___healthy\7e6c8297-dfe1-4826-826e-01d696cc263b___RS_HL 1863.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.98,118.0,124.43,105.73,51.28,37.55,52.32,116.05,48.16,2.91,12.57,-15.48,Healthy,Small,Moderate,Green,116.05
7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG,PlantVillage\Potato___healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.8,133.12,140.37,120.6,53.44,36.82,54.48,131.36,49.6,2.63,13.51,-16.14,Healthy,Small,Moderate,Green,131.36
80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,PlantVillage\Potato___healthy\80bb8697-bfab-449b-b870-e1ed2089df58___RS_HL 1827.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.38,117.75,125.34,105.73,67.33,52.98,72.41,116.28,65.27,2.21,13.6,-15.81,Healthy,Small,Moderate,Green,116.27
849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874.JPG,PlantVillage\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.19,110.36,118.56,100.54,49.42,38.35,49.56,109.82,46.66,0.81,13.11,-13.92,Healthy,Small,Moderate,Green,109.82
8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,PlantVillage\Potato___healthy\8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.75,118.65,128.56,104.14,57.17,40.99,59.52,117.12,54.14,2.3,17.16,-19.47,Healthy,Small,Moderate,Green,117.12
8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG,PlantVillage\Potato___healthy\8665efd2-fa3d-45f8-b1c0-746c99fb7d1e___RS_HL 1924.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.32,113.21,120.86,99.36,50.82,39.44,52.27,111.14,48.68,3.1,14.57,-17.68,Healthy,Small,Moderate,Green,111.14
875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848.JPG,PlantVillage\Potato___healthy\875d6ded-5f01-495c-a945-ad2e17f87f91___RS_HL 1848.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.28,117.37,125.88,104.15,59.55,43.2,59.94,115.8,55.51,2.35,15.12,-17.48,Healthy,Small,Moderate,Green,115.8
882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750.JPG,PlantVillage\Potato___healthy\882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750.JPG,Potato___healthy,Healthy,256,256,1.0,65536,20.59,139.7,146.42,127.1,56.44,38.44,61.26,137.74,53.57,2.93,13.02,-15.96,Healthy,Small,Moderate,Green,137.74
8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.JPG,PlantVillage\Potato___healthy\8b2ce6b6-f00a-4f25-ac6d-4249dd7dc5f6___RS_HL 1890.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.41,123.8,133.11,111.58,47.67,33.81,48.23,122.83,44.63,1.45,15.42,-16.87,Healthy,Small,Moderate,Green,122.83
8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173.JPG,PlantVillage\Potato___healthy\8c1e1281-5937-4559-a02f-02817de6e122___RS_HL 4173.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.41,135.93,135.27,111.71,43.55,26.82,46.16,127.64,41.34,12.44,11.45,-23.89,Healthy,Small,Moderate,Red,127.64
907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757.JPG,PlantVillage\Potato___healthy\907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757.JPG,Potato___healthy,Healthy,256,256,1.0,65536,14.86,139.85,152.33,126.56,53.78,33.92,56.22,139.58,50.12,0.4,19.12,-19.53,Healthy,Small,Moderate,Green,139.58
923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,PlantVillage\Potato___healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.95,123.93,132.86,112.36,56.83,39.73,60.84,123.05,53.92,1.32,14.71,-16.03,Healthy,Small,Moderate,Green,123.05
929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932.JPG,PlantVillage\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.21,136.33,142.02,123.08,52.73,36.33,53.82,133.81,48.94,3.78,12.32,-16.1,Healthy,Small,Moderate,Green,133.81
949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168.JPG,PlantVillage\Potato___healthy\949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168.JPG,Potato___healthy,Healthy,256,256,1.0,65536,16.69,106.62,110.03,85.0,42.45,22.78,42.76,100.55,38.81,9.11,14.22,-23.33,Healthy,Small,Moderate,Green,100.55
9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846.JPG,PlantVillage\Potato___healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.88,132.4,140.52,123.02,61.0,44.43,63.47,131.98,57.38,0.63,12.81,-13.44,Healthy,Small,Moderate,Green,131.98
9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405.JPG,PlantVillage\Potato___healthy\9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.45,115.32,123.51,105.67,49.95,43.1,52.01,114.83,49.05,0.73,13.02,-13.74,Healthy,Small,Moderate,Green,114.83
9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL 1751.JPG,PlantVillage\Potato___healthy\9c620128-2872-4bbb-bc14-d5b785242cf6___RS_HL 1751.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.87,122.16,133.69,110.43,58.39,41.99,62.11,122.09,55.68,0.1,17.4,-17.49,Healthy,Small,Moderate,Green,122.09
9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG,PlantVillage\Potato___healthy\9d7d1bb9-1b10-4a8f-a961-e404b9d5acf8___RS_HL 1960.JPG,Potato___healthy,Healthy,256,256,1.0,65536,21.61,120.35,128.89,105.01,53.36,39.31,56.09,118.08,51.09,3.4,16.21,-19.61,Healthy,Small,Moderate,Green,118.08
a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958.JPG,PlantVillage\Potato___healthy\a02b6205-b40a-4178-8b34-3494f84b9d1f___RS_HL 1958.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.68,135.52,142.62,124.16,52.21,38.64,53.35,134.1,49.12,2.13,12.78,-14.91,Healthy,Small,Moderate,Green,134.1
a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414.JPG,PlantVillage\Potato___healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.63,119.7,126.71,111.73,56.81,52.33,59.29,119.38,56.55,0.48,11.0,-11.48,Healthy,Small,Moderate,Green,119.38
a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,PlantVillage\Potato___healthy\a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.85,129.05,138.76,121.37,51.64,42.89,52.23,129.73,49.62,-1.01,13.55,-12.54,Healthy,Small,Moderate,Green,129.73
a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819.JPG,PlantVillage\Potato___healthy\a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.7,136.4,142.32,125.69,53.5,35.98,55.32,134.8,49.53,2.4,11.27,-13.67,Healthy,Small,Moderate,Green,134.8
a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373.JPG,PlantVillage\Potato___healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373.JPG,Potato___healthy,Healthy,256,256,1.0,65536,18.69,125.83,134.61,117.51,53.57,44.9,56.81,125.98,52.47,-0.23,12.93,-12.7,Healthy,Small,Moderate,Green,125.98
a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738.JPG,PlantVillage\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.52,123.14,133.36,113.72,44.11,27.87,43.97,123.41,40.2,-0.4,14.93,-14.53,Healthy,Small,Moderate,Green,123.41
aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975.JPG,PlantVillage\Potato___healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975.JPG,Potato___healthy,Healthy,256,256,1.0,65536,16.35,138.17,145.02,127.98,51.83,35.53,51.76,137.06,47.52,1.67,11.94,-13.61,Healthy,Small,Moderate,Green,137.06
ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926.JPG,PlantVillage\Potato___healthy\ad9b6cf4-e065-496d-91c7-5713ce14e19e___RS_HL 1926.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.52,133.37,138.12,116.53,44.58,33.98,43.94,129.34,42.15,6.04,13.17,-19.21,Healthy,Small,Moderate,Green,129.34
af15ac00-67ff-4114-ace8-6dca48b94665___RS_HL 1865.JPG,PlantVillage\Potato___healthy\af15ac00-67ff-4114-ace8-6dca48b94665___RS_HL 1865.JPG,Potato___healthy,Healthy,256,256,1.0,65536,22.03,117.41,126.55,105.86,46.13,33.16,46.6,116.6,43.26,1.21,14.91,-16.12,Healthy,Small,Moderate,Green,116.61
b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175.JPG,PlantVillage\Potato___healthy\b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.04,124.79,116.85,95.13,43.73,26.84,46.61,112.25,41.94,18.8,6.89,-25.69,Healthy,Small,Moderate,Red,112.26
b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL 1736.JPG,PlantVillage\Potato___healthy\b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL 1736.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.6,124.21,129.68,111.54,50.17,31.94,51.03,121.81,45.88,3.6,11.8,-15.4,Healthy,Small,Moderate,Green,121.81
b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903.JPG,PlantVillage\Potato___healthy\b35b9f8b-daca-4d12-a5be-defe68d0acc5___RS_HL 1903.JPG,Potato___healthy,Healthy,256,256,1.0,65536,23.48,117.29,123.73,104.43,48.36,35.08,50.65,115.15,45.93,3.21,12.87,-16.08,Healthy,Small,Moderate,Green,115.15
b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752.JPG,PlantVillage\Potato___healthy\b4031970-60ea-4739-9fed-6c81be1bad1c___RS_HL 1752.JPG,Potato___healthy,Healthy,256,256,1.0,65536,19.85,146.05,150.67,131.57,55.12,37.07,59.26,142.77,52.04,4.93,11.86,-16.79,Healthy,Small,Moderate,Green,142.76
b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740.JPG,PlantVillage\Potato___healthy\b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740.JPG,Potato___healthy,Healthy,256,256,1.0,65536,17.76,123.68,134.49,113.94,42.07,26.07,41.83,124.04,38.34,-0.54,15.68,-15.14,Healthy,Small,Moderate,Green,124.04
